,isbn,lang,title,author,author_gender,author_nationality,author_birth_year,year_published,avg_rating,num_ratings,adjective_score,adverb_score,flesch_reading_ease_score,lexical_diversity,word_count,count_exclamation_marks,count_question_marks,profanity_score,sentiment_neg_score,sentiment_pos_score,sentiment_compound_score,reading_difficulty,reading_time
8411,1407131192,en,Underground,Chris Morphew,male,,,2011,4.18,912,473.16,768.09,0.056,0.0908,61607,76.94,110.86,2.596,0.064,0.068,0.974,2.389,3961
8412,0727880098,en,Last King of Brighton,Peter Guttridge,male,,,2011,3.49,63,524.11,531.36,0.067,0.12,86871,2.07,165.65,28.332,0.074,0.071,-0.981,2.41,5756
8413,0373033877,en,Daddy's Little Helper,Debbie Macomber,female,United States,1948.0,1995,4.04,1135,896.93,620.38,0.083,0.1184,48309,10.14,97.29,0.806,0.055,0.113,0.999,2.492,3212
8414,0316044385,en,Guardian of the Dead,Karen Healey,female,,,2010,3.5,3180,679.73,630.4,0.072,0.1187,85755,31.02,82.33,5.335,0.085,0.087,0.957,2.414,5582
8415,8466302204,en,Violin,Anne Rice,female,United States,1941.0,1997,3.29,17821,851.67,625.86,0.057,0.0878,108986,53.49,78.63,5.054,0.106,0.101,-0.979,2.304,6868
8416,0307277410,en,The Unbinding,Walter Kirn,male,,,2007,2.71,163,873.36,565.85,0.132,0.2071,41495,8.92,81.94,16.9,0.089,0.093,0.74,2.537,2790
8417,0307946975,en,Gods Without Men,Hari Kunzru,male,British,,2011,3.64,3845,792.87,516.03,0.065,0.1084,138422,14.81,77.59,23.521,0.068,0.065,-0.975,2.437,9104
8418,0553247603,en,Under the Sweetwater Rim,Louis L'Amour,male,United States,1908.0,1971,3.94,1752,775.23,624.42,0.067,0.1041,55171,17.76,61.63,4.268,0.083,0.051,-0.997,2.353,3560
8419,0671025031,en,Give Us a Kiss,Daniel Woodrell,male,United States,1953.0,1996,3.95,1296,955.15,534.67,0.106,0.166,56483,12.22,44.44,45.506,0.088,0.095,0.968,2.373,3672
8420,0758293933,en,Texas True,Janet Dailey,female,United States,1944.0,2014,4.16,1197,831.95,532.55,0.064,0.0975,86808,17.97,71.77,15.79,0.077,0.088,0.994,2.335,5576
8421,0393082652,en,Contents May Have Shifted,Pam Houston,female,,,2012,3.57,1593,792.91,533.65,0.076,0.1349,89140,12.12,34.33,12.837,0.05,0.093,1.0,2.433,5703
8422,1509862501,en,The Warship: Rise of the Jain Book Two,Neal Asher,male,,,2019,4.36,1750,826.26,614.53,0.051,0.0823,139326,3.23,46.8,5.332,0.106,0.054,-1.0,2.603,9739
8423,0375719156,en,Claire Marvel,John Burnham Schwartz,male,,,2002,3.69,384,876.36,614.76,0.09,0.1407,69914,3.86,54.5,5.215,0.052,0.067,0.995,2.422,4607
8424,1594487294,en,How to Get Filthy Rich in Rising Asia,Mohsin Hamid,male,,,2013,3.8,18631,878.02,589.64,0.133,0.1887,43484,0.0,28.52,10.0,0.083,0.111,0.997,2.614,3023
8425,0061881813,en,Everything Here Is the Best Thing Ever: Stories,Justin Taylor,male,,,2010,3.39,817,769.15,665.0,0.094,0.1494,46857,4.05,56.13,31.656,0.072,0.092,0.992,2.345,2937
8426,0765359243,en,Bones of the Dragon,Margaret Weis,female,United States,1948.0,2009,3.6,1440,697.46,507.04,0.041,0.0616,174877,43.52,42.32,5.507,0.102,0.093,-0.997,2.382,11566
8427,0141011440,en,Four Fires,Bryce Courtenay,,South African/Australian,1933.0,2001,4.24,3942,627.55,635.61,0.03,0.06,319801,41.49,45.72,29.444,0.074,0.098,1.0,2.374,20132
8428,0316216518,en,Helena,Evelyn Waugh,female,England,1903.0,1950,3.61,1154,950.57,629.18,0.104,0.1549,53768,4.65,82.39,3.101,0.064,0.087,0.996,2.535,3652
8429,0803261624,en,The Wonder,J.D. Beresford,,,,1911,3.38,180,899.33,565.02,0.087,0.1259,60901,27.42,56.81,2.087,0.074,0.088,0.995,2.528,4129
8430,9163834839,en,Deep Sea,Annika Thor,female,,,1998,4.02,809,893.37,617.04,0.075,0.1082,45670,31.97,116.49,2.963,0.061,0.084,0.995,2.439,2976
8431,0373789939,en,Under Pressure,Lori Foster,female,United States,,2017,3.95,2988,1064.11,704.8,0.05,0.0821,128305,7.01,116.91,20.347,0.07,0.113,1.0,2.435,8416
8432,1620044021,en,A Suitable Replacement,Megan Derr,female,,,2014,3.66,591,597.93,745.07,0.076,0.1073,58585,9.22,61.79,26.345,0.111,0.101,-0.986,2.401,3813
8433,0671681672,en,The Cry of the Onlies,Judy Klass,female,,,1989,3.4,504,651.92,526.68,0.094,0.1352,64916,15.1,60.08,2.251,0.081,0.083,0.567,2.509,4408
8434,1250007046,en,Blueprints,Barbara Delinsky,female,United States,1945.0,2015,3.73,7002,922.09,651.83,0.05,0.0826,136754,12.07,113.78,3.574,0.063,0.1,1.0,2.416,8917
8435,0684831554,en,The Children,Edith Wharton,female,United States,1862.0,1928,3.73,756,882.46,653.14,0.067,0.108,97070,38.84,99.0,2.716,0.07,0.112,1.0,2.487,6476
8436,0553484257,en,Horse Race,Bonnie Bryant,,,,1997,3.76,135,1001.71,737.48,0.075,0.1049,35689,17.09,109.84,0.818,0.043,0.105,0.999,2.451,2347
8437,0394561236,en,Empire,Gore Vidal,male,,,1987,3.85,2086,1059.43,620.15,0.05,0.0872,196888,16.96,78.47,3.439,0.072,0.109,1.0,2.543,13727
8438,0446575968,en,The Twelfth Insight: The Hour of Decision,James Redfield,male,,,2011,4.03,1836,815.03,622.25,0.058,0.0878,73347,13.09,67.35,0.539,0.043,0.068,0.998,2.518,4889
8439,0375507221,en,Sundown Yellow Moon,Larry Watson,male,,,2007,3.48,195,694.57,636.4,0.071,0.1107,92662,7.12,67.02,8.12,0.075,0.083,0.985,2.581,6171
8440,0553280996,en,Crossfire Trail,Louis L'Amour,male,United States,1908.0,1954,4.01,2253,831.18,576.53,0.081,0.1186,47595,72.91,82.57,6.736,0.091,0.065,-0.998,2.296,3056
8441,1842322761,en,On the Beach,Nevil Shute,male,"British, emigrated to Australia 1950",1899.0,1957,3.95,35817,966.09,644.99,0.05,0.0766,96792,7.03,92.98,2.319,0.066,0.065,-0.924,2.366,6095
8442,1473211360,en,The Promise of the Child,Tom Toner,male,,,2013,3.24,264,878.31,616.74,0.055,0.089,168061,10.06,60.39,4.211,0.076,0.077,0.931,2.53,11797
8443,0765340240,en,Goliath,Steve Alten,male,United States,1959.0,2002,3.81,938,991.51,384.26,0.073,0.1403,118748,15.33,137.18,43.614,0.094,0.078,-0.999,2.75,8813
8444,0140183523,en,Kim,Rudyard Kipling,,British,1865.0,1901,3.72,33293,744.29,480.51,0.068,0.134,120746,63.19,75.61,5.638,0.061,0.097,1.0,2.445,8069
8445,0743273001,en,Eat the Document,Dana Spiotta,female,,,2006,3.63,2425,905.3,674.98,0.083,0.1342,78151,2.56,76.65,17.567,0.065,0.091,0.999,2.567,5280
8446,0307268853,en,Illegal Action,Stella Rimington,female,,,2007,3.83,1984,868.87,654.76,0.076,0.1164,80380,4.6,85.97,3.534,0.058,0.089,0.999,2.493,5441
8447,1780336594,en,The Birds of the Air,Alice Thomas Ellis,female,,,1980,3.47,148,788.35,584.11,0.138,0.1908,36329,3.85,29.73,5.291,0.098,0.101,0.912,2.499,2481
8448,0778324214,en,Stray,Rachel Vincent,female,,,2007,3.78,35439,815.65,650.17,0.05,0.0771,140024,4.57,65.42,11.927,0.077,0.105,1.0,2.391,8959
8449,0671014102,en,The Devil's Advocate,Andrew Neiderman,male,United States,1940.0,1990,4.0,7235,941.97,622.5,0.061,0.0889,80852,8.53,125.17,7.231,0.059,0.087,0.999,2.449,5383
8450,0425234460,en,Royal Blood,Rhys Bowen,male,,,2010,3.96,12535,908.74,688.08,0.058,0.0856,88870,4.39,110.72,3.876,0.066,0.1,1.0,2.413,5646
8451,0843947365,en,Always,Lynsay Sands,,Canada,,2000,3.84,2834,758.74,770.84,0.049,0.0736,109867,21.39,85.28,6.467,0.103,0.091,-0.995,2.439,7280
8452,1595580778,en,The Eye of the Leopard,Henning Mankell,male,Sweden,1948.0,1990,3.67,1610,597.75,583.92,0.063,0.1006,95424,4.51,69.37,7.904,0.083,0.056,-0.999,2.467,6295
8453,0451233034,en,Sweet Revenge,Andrea Penrose,female,,,2011,3.66,1420,1093.68,537.46,0.078,0.1176,94388,8.37,72.78,7.519,0.079,0.072,-0.961,2.609,6518
8454,0446328413,en,Goonies,James Kahn,male,,,1985,4.15,1705,789.01,732.64,0.07,0.1185,56590,32.87,53.9,20.631,0.051,0.09,0.999,2.642,3534
8455,2070720659,en,The Man in a Hurry,Paul Morand,male,France,,1941,3.85,101,888.53,557.06,0.095,0.147,80099,51.56,65.79,3.439,0.073,0.112,1.0,2.551,5487
8456,1869799984,en,Soon,Charlotte Grimshaw,female,New Zealand,,2012,3.33,200,632.56,535.19,0.072,0.1132,90790,7.71,101.99,25.183,0.074,0.073,-0.803,2.42,5965
8457,0446693294,en,Accusers,Lindsey Davis,,British,1949.0,2003,3.95,2058,944.55,575.3,0.073,0.1116,100556,34.71,91.29,7.058,0.097,0.082,-0.999,2.583,6924
8458,0330437925,en,The Oracle,Valerio Massimo Manfredi,male,,,1990,3.5,1022,592.88,572.08,0.055,0.0896,113480,21.33,100.37,11.429,0.074,0.082,0.995,2.471,7402
8459,0060833270,en,X-Rated Bloodsuckers,Mario Acevedo,male,,,2007,3.6,1507,854.59,389.17,0.079,0.1251,89833,1.45,143.49,24.94,0.05,0.068,0.998,2.481,6041
8460,0007244630,en,Sure Fire,Jack Higgins,male,England,1929.0,2007,3.75,1267,944.73,626.37,0.065,0.0961,53243,9.02,106.87,1.101,0.069,0.122,1.0,2.367,3418
8461,0316404020,en,The Rip-Off,Jim Thompson,male,,,1989,3.48,546,937.0,771.6,0.079,0.1226,61729,65.77,104.65,21.661,0.076,0.106,0.999,2.47,3942
8462,1585672750,en,Meet Mr Mulliner,P.G. Wodehouse,,,,1927,4.06,1691,663.15,538.42,0.105,0.1628,54196,54.06,90.23,4.051,0.048,0.111,1.0,2.499,3635
8463,1565120027,en,July 7th,Jill McCorkle,female,United States,1958.0,1984,3.73,263,871.83,704.62,0.039,0.0591,113806,31.81,84.62,17.05,0.076,0.077,-0.823,2.228,6955
8464,0345024893,en,Assassin of Gor,John Norman,male,United States,1931.0,1970,3.63,1499,895.29,546.5,0.044,0.0653,140971,43.13,41.07,3.456,0.065,0.102,1.0,2.379,9391
8465,0060889640,en,News from Heaven: The Bakerton Stories,Jennifer Haigh,female,,,2013,3.86,1595,861.6,492.41,0.09,0.139,65332,4.13,56.48,11.317,0.063,0.078,0.997,2.444,4432
8466,0886772028,en,Skeen's Return,Jo Clayton,,United States,1939.0,1987,4.04,195,786.14,550.22,0.06,0.102,121442,5.19,55.91,7.357,0.067,0.095,1.0,2.334,7934
8467,0345485238,en,The Kill,Allison Brennan,female,,,2006,4.2,4085,824.16,590.09,0.052,0.082,104797,16.32,107.25,18.077,0.11,0.079,-1.0,2.403,6853
8468,0446614300,en,Orphan's Destiny,Robert Buettner,male,United States,1947.0,2005,3.86,1431,923.1,497.77,0.091,0.1497,71238,29.2,78.33,11.036,0.073,0.06,-0.995,2.544,4985
8469,1501133233,en,Orbs,Nicholas Sansbury Smith,male,,,2013,3.6,3343,790.66,537.72,0.058,0.089,93264,17.37,60.47,11.684,0.073,0.078,0.971,2.48,6305
8470,0671666657,en,Dead Giveaway,Joanne Fluke,female,United States,,1990,3.49,447,850.48,582.46,0.063,0.0924,98462,33.72,81.76,7.02,0.052,0.097,1.0,2.416,6405
8471,0812545419,en,The Last Dragonlord,Joanne Bertin,female,United States,1953.0,1998,4.02,3217,808.51,629.07,0.045,0.0794,156931,33.33,150.96,33.073,0.078,0.099,1.0,2.408,10412
8472,0802119514,en,Lyrics Alley,Leila Aboulela,female,,,2010,3.73,1274,620.49,506.76,0.067,0.1033,104901,37.75,59.48,5.148,0.056,0.102,1.0,2.467,6949
8473,1930846053,en,Strange Trades,Paul Di Filippo,male,United States,,2001,3.86,44,928.92,574.97,0.086,0.1417,127277,29.7,54.84,13.796,0.081,0.076,-0.986,2.591,8981
8474,0552152439,en,Bluebirds: An uplifting and heart-warming wartime saga full of friendship courage and determination,Margaret Mayhew,female,,,1993,4.47,567,650.05,689.53,0.039,0.0755,228473,20.79,83.29,4.483,0.074,0.098,1.0,2.395,14628
8475,1846685257,en,Smut: Stories,Alan Bennett,male,,,2011,3.5,3432,629.53,680.25,0.112,0.1687,34105,2.93,109.66,13.582,0.053,0.093,0.998,2.475,2288
8476,1593762941,en,Gruesome Playground Injuries; Animals Out of Paper; Bengal Tiger at the Baghdad Zoo: Three Plays,Rajiv Joseph,male,,,2010,4.21,607,488.38,675.93,0.069,0.1081,48200,164.73,274.9,77.679,0.098,0.092,-0.986,2.343,3027
8477,0615624456,en,Salsa Nocturna: Stories,Daniel José Older,male,United States,,2012,4.26,623,771.96,701.13,0.078,0.1259,76662,20.87,81.27,46.532,0.086,0.098,0.99,2.398,4979
8478,0142003077,en,The True Story of Hansel and Gretel,Louise Murphy,female,,,2003,4.03,11801,786.0,536.67,0.045,0.0683,101031,14.06,52.16,19.318,0.1,0.07,-1.0,2.294,6369
8479,0141001917,en,Dressing Up for the Carnival,Carol Shields,female,CanadaUS,1935.0,2000,3.53,569,931.32,559.49,0.121,0.1817,57016,7.37,49.99,7.964,0.066,0.095,0.999,2.593,3961
8480,0060526793,en,Perfect Princess,Meg Cabot,female,India,1967.0,2004,3.62,4372,730.88,592.0,0.163,0.2486,16706,107.75,43.1,4.696,0.065,0.119,0.992,2.5,1150
8481,0765317095,en,Escapement,Jay Lake,male,United States,1964.0,2007,3.66,519,865.53,590.42,0.053,0.084,152924,5.1,54.6,7.766,0.071,0.084,0.999,2.463,10240
8482,0425234436,en,My Way to Hell,Dakota Cassidy,,,,2010,4.01,866,696.47,625.26,0.063,0.1013,96760,22.53,117.3,62.738,0.111,0.104,-0.994,2.404,6281
8483,0440957761,en,The Moon by Night,Madeleine L'Engle,female,United States,1918.0,1963,3.79,5331,754.68,728.21,0.056,0.0906,78205,21.35,136.05,32.305,0.066,0.073,0.987,2.351,4860
8484,0929141849,en,Once Upon a Time: An Inspector Green Mystery,Barbara Fradkin,female,,,2001,3.86,176,887.35,573.42,0.076,0.1162,74187,26.02,112.15,15.672,0.092,0.061,-0.999,2.449,4927
8485,1400031869,en,To Live,Yu Hua,,China,1960.0,1992,4.33,8859,642.84,676.23,0.051,0.0768,73969,28.66,39.48,20.461,0.078,0.091,0.997,2.455,4574
8486,0800718798,en,The Christmas Bus,Melody Carlson,female,,,2006,3.82,3842,1010.19,771.31,0.075,0.1048,44081,15.88,102.31,0.0,0.059,0.106,0.999,2.4,2882
8487,0099496860,en,Keeping the World Away,Margaret Forster,female,England,1938.0,2006,3.8,764,608.85,666.34,0.051,0.0801,129228,5.49,57.5,2.268,0.08,0.099,0.999,2.416,8339
8488,0375701435,en,Little Kingdoms,Steven Millhauser,male,,,1993,4.12,422,788.46,443.21,0.086,0.1288,77886,2.7,18.49,1.897,0.094,0.103,0.995,2.501,5356
8489,0349117268,en,The Last Crossing,Guy Vanderhaeghe,male,Canada,1951.0,2002,3.85,3137,757.41,464.38,0.07,0.1105,142922,19.66,35.26,15.961,0.087,0.095,0.997,2.407,9352
8490,0776100254,en,Les Belles Soeurs,Michel Tremblay,male,,,1972,3.69,2054,558.88,603.72,0.095,0.1502,20738,304.75,149.97,32.484,0.09,0.084,-0.954,2.366,1313
8491,0099448963,en,A Piece of My Heart,Richard Ford,male,United States,1944.0,1976,3.49,624,807.3,570.69,0.062,0.0928,101648,5.71,68.57,37.726,0.063,0.059,-0.989,2.326,6415
8492,1573226521,en,The Beach,Alex Garland,male,,,1996,3.93,75599,925.6,684.54,0.053,0.0866,117729,40.94,94.54,22.284,0.068,0.08,0.997,2.413,7614
8493,1591027462,en,Chasing the Dragon,Justina Robson,female,England,,2009,3.76,850,868.98,647.32,0.059,0.0923,136965,10.08,66.44,19.483,0.086,0.081,-0.991,2.364,8856
8494,0571205224,en,Turbulence,Giles Foden,male,,,2007,3.29,251,658.85,526.96,0.08,0.1302,98186,8.66,40.03,22.018,0.049,0.064,0.998,2.545,6545
8495,0140036636,en,The Open House,Michael Innes,male,,,1972,3.53,72,785.04,701.94,0.092,0.1343,59806,9.36,78.09,3.898,0.074,0.092,0.995,2.714,4035
8496,0061567183,en,Werewolf Smackdown,Mario Acevedo,male,,,2010,3.81,637,833.75,342.89,0.073,0.1145,93121,0.32,112.65,15.929,0.08,0.073,-0.993,2.471,6209
8497,0452280397,en,Paradise,Toni Morrison,male,United States,1931.0,1997,3.82,23301,641.91,586.0,0.068,0.1133,111246,11.51,87.91,12.508,0.079,0.101,0.999,2.423,7485
8498,0385720955,en,The Blind Assassin,Margaret Atwood,female,Canada,1939.0,2000,3.95,137682,725.64,611.04,0.057,0.0923,184195,7.87,63.63,7.782,0.078,0.089,0.999,2.385,11899
8499,0751534897,en,The Burning Girl,Mark Billingham,male,British,1961.0,2004,3.92,5139,629.35,609.96,0.058,0.1053,104663,2.29,95.35,28.575,0.074,0.089,0.999,2.448,6936
8500,1400062179,en,Water Dogs Water Dogs Water Dogs,Lewis Robinson,male,,,2008,3.54,157,842.62,595.94,0.066,0.1012,75360,9.42,68.87,17.849,0.053,0.081,0.999,2.357,4959
8501,0755324544,en,Double Homicide,Jonathan Kellerman,male,,,1993,3.35,3421,1135.5,536.0,0.09,0.1411,62369,20.04,130.35,18.47,0.074,0.075,-0.534,2.468,4214
8502,0140045295,en,Sometimes a Great Notion,Ken Kesey,male,,,1964,4.18,21045,880.18,618.1,0.041,0.0783,285940,50.57,89.95,23.098,0.08,0.085,0.998,2.413,18454
8503,1611947812,en,Aphrodite,Kaitlin Bevis,female,,,2016,3.93,420,936.33,588.28,0.061,0.0938,83379,17.87,133.25,3.878,0.086,0.096,0.992,2.464,5479
8504,0375869468,en,The Assault,Brian Falkner,male,,,2011,3.87,474,1062.88,564.53,0.073,0.1108,64372,18.18,77.67,3.056,0.08,0.07,-0.992,2.442,4367
8505,0007260407,en,Wolf Island,Darren Shan,male,Ireland,1972.0,2008,4.21,8440,905.56,618.34,0.092,0.1314,49649,22.36,69.49,11.765,0.117,0.063,-0.999,2.772,3204
8506,0061083089,en,The Trouble with Angels,Debbie Macomber,female,United States,1948.0,1994,4.2,2751,992.43,631.65,0.058,0.0833,86646,4.62,107.91,2.588,0.07,0.14,1.0,2.448,5712
8507,0571232825,en,Apples,Richard Milward,male,England,1984.0,2007,3.21,943,581.21,694.09,0.069,0.1148,64314,6.06,34.36,84.075,0.092,0.093,0.848,2.277,3892
8508,0007136358,en,The Last Report on the Miracles at Little No Horse,Louise Erdrich,female,"Ojibwe, American",1954.0,2001,4.19,10270,813.17,584.08,0.066,0.1039,133441,23.23,43.09,3.69,0.097,0.12,1.0,2.459,9006
8509,0374515360,en,The Complete Short Stories,Flannery O'Connor,,United States,1925.0,1955,4.4,36138,791.85,599.9,0.035,0.0574,220155,37.06,43.74,21.233,0.064,0.068,0.996,2.322,13739
8510,0983626006,en,Inmate 1577,Alan Jacobson,male,Australia,1942.0,2011,4.22,1251,909.57,565.46,0.051,0.0936,140506,5.48,117.93,26.047,0.1,0.054,-1.0,2.462,9466
8511,0671737821,en,Honor's Splendour,Julie Garwood,female,United States,1944.0,1987,4.22,28150,776.0,648.62,0.042,0.0564,134085,2.01,73.61,8.382,0.089,0.105,0.999,2.493,8980
8512,0345388240,en,Icefalcon's Quest,Barbara Hambly,female,United States,1951.0,1995,3.75,916,806.62,528.15,0.058,0.096,119796,9.35,48.75,7.103,0.104,0.068,-1.0,2.385,7992
8513,0060747617,en,Bridge of Souls: The Quickening Book Three,Fiona McIntosh,female,Australia,1960.0,2004,3.96,3051,885.39,592.29,0.045,0.0706,165679,14.37,101.16,2.122,0.094,0.124,1.0,2.462,11127
8514,0765318571,en,Viewpoints Critical: Selected Stories,L.E. Modesitt Jr.,,,,2008,3.63,216,953.79,599.25,0.063,0.1157,113442,12.34,87.45,6.145,0.07,0.081,0.997,2.506,7752
8515,0060008776,en,Pagan Babies: A Novel,Elmore Leonard,male,United States,1925.0,2000,3.54,3485,887.16,517.45,0.056,0.1022,90096,1.44,154.06,30.898,0.059,0.066,0.956,2.361,5706
8516,0141395702,en,The Sad End of Policarpo Quaresma,Lima Barreto,female,Brazilian,1881.0,1911,3.71,3714,746.27,457.74,0.083,0.1363,87167,47.95,119.43,3.431,0.068,0.1,0.999,2.733,6116
8517,0786940735,en,Promise of the Witch-King: The Sellswords Book II,R.A. Salvatore,,,,2005,4.18,8868,895.36,624.26,0.055,0.0819,113463,22.65,61.08,2.591,0.066,0.103,1.0,2.476,7802
8518,0030036798,en,Nightwork,Joseph Hansen,male,,,1984,4.02,260,1013.85,521.37,0.079,0.1238,61281,4.08,139.85,6.205,0.058,0.045,-0.986,2.338,4041
8519,1409141977,en,Ketchup Clouds,Annabel Pitcher,female,,,2012,3.78,12428,847.88,587.19,0.065,0.1009,64443,41.43,91.71,5.295,0.055,0.091,0.999,2.374,4035
8520,0316013838,en,Sea Glass,Anita Shreve,female,United States,,2002,3.67,24503,814.3,589.17,0.063,0.0915,90839,1.76,79.48,5.838,0.055,0.076,0.999,2.414,5816
8521,1572705310,en,If Death Ever Slept,Rex Stout,male,India,1886.0,1957,4.05,2264,651.54,576.35,0.063,0.0939,62237,9.8,80.18,4.733,0.056,0.067,0.983,2.361,3827
8522,0385722435,en,Ella Minnow Pea: A Novel in Letters,Mark Dunn,male,United States,1956.0,2001,3.88,30689,894.57,597.38,0.137,0.2074,30048,58.57,43.6,8.22,0.055,0.1,0.997,2.591,2093
8523,0330376209,en,The Dark,James Herbert,male,England,1943.0,1980,3.85,6226,684.84,624.19,0.053,0.0852,127782,20.27,70.2,8.963,0.094,0.062,-1.0,2.502,8582
8524,0755307771,en,House of Shadows: A Brother Athelstan Medieval Mystery 10,Paul Doherty,male,,,2003,4.23,433,596.35,473.43,0.064,0.1028,92664,16.4,103.82,8.993,0.089,0.099,0.994,2.46,6409
8525,1590178440,en,Talk,Linda Rosenkrantz,female,,,1968,3.44,501,614.85,694.55,0.057,0.0891,66748,7.64,196.86,37.73,0.087,0.113,0.999,2.533,4188
8526,2020602164,en,Tara Duncan and the Spellbinders,Sophie AudouinMamikonian,female,,,2003,3.95,1808,962.25,646.9,0.051,0.0829,127005,103.54,86.77,5.53,0.079,0.096,0.999,2.514,8646
8527,0441255043,en,Frontier of the Dark: A Novel of an Alternate Rim Worlds Universe,A. Bertram Chandler,,"British, Australian",1912.0,1984,3.02,42,894.26,623.01,0.073,0.105,75873,20.03,72.75,6.911,0.078,0.067,-0.993,2.466,5100
8528,0807510580,en,The Canoe Trip Mystery,Gertrude Chandler Warner,female,,,1994,3.89,501,968.74,560.04,0.1,0.1444,18106,23.75,74.56,1.081,0.096,0.076,-0.949,2.419,1171
8529,1780747055,en,A Perfect Crime,Yi,,,,2012,3.16,553,561.62,569.18,0.105,0.155,37018,13.78,66.18,11.29,0.103,0.075,-0.997,2.409,2342
8530,0330376179,en,Fluke,James Herbert,male,England,1943.0,1977,3.87,4828,723.93,686.06,0.081,0.1197,64965,29.55,64.34,6.581,0.098,0.084,-0.994,2.428,4134
8531,0446558958,en,Notorious Pleasures,Elizabeth Hoyt,female,,,2011,3.94,10890,941.59,680.05,0.063,0.0941,98302,23.91,108.75,17.79,0.087,0.102,0.998,2.782,6574
8532,0373797109,en,Just One Night,Nancy Warren,female,Canada,,2012,3.41,107,943.49,598.59,0.075,0.1151,61728,5.35,99.79,15.407,0.063,0.103,0.999,2.41,3952
8533,0374138451,en,Deviation: A Novel,Luce D'Eramo,,,,1979,3.56,151,812.07,574.4,0.065,0.1033,136577,24.09,54.99,20.388,0.086,0.08,-0.988,2.509,9060
8534,0060843195,en,One Beastly Beast,Garth Nix,male,Australia,1963.0,2007,3.55,212,966.22,703.78,0.113,0.1599,22024,76.73,54.94,0.887,0.057,0.068,0.867,2.432,1453
8535,0887082432,en,Alberic the Wise and Other Journeys,Norton Juster,male,,,1992,3.76,220,869.62,740.17,0.154,0.2133,16145,33.45,27.87,1.227,0.039,0.118,0.997,2.492,1083
8536,1421944901,en,Twelve Men,Theodore Dreiser,male,,,1919,3.64,66,862.17,719.33,0.068,0.1612,112925,63.49,49.15,6.774,0.063,0.118,1.0,2.341,7992
8537,0553569783,en,Heartstone,Phillip Margolin,male,United States,1944.0,1978,3.75,1453,780.96,538.47,0.052,0.0806,111427,3.41,132.91,25.098,0.079,0.092,0.998,2.341,7131
8538,1400078482,en,Calamity and Other Stories,Daphne Kalotay,female,,,2005,3.62,124,858.38,637.1,0.093,0.1393,53461,17.02,63.22,9.902,0.059,0.094,0.999,2.543,3532
8539,1742374409,en,The Wilful Eye,Isobelle Carmody,female,Australia,1958.0,2011,3.57,268,628.99,615.28,0.071,0.1138,86075,25.56,66.45,3.935,0.074,0.095,0.999,2.363,5512
8540,0373445253,en,Torn Loyalties,Vicki Hinze,female,,,2013,3.88,101,620.07,590.69,0.078,0.1174,53768,4.84,139.67,1.626,0.085,0.121,0.999,2.448,3587
8541,0670921653,en,The Chemickal Marriage,Gordon Dahlquist,male,,,2012,3.88,768,571.85,481.32,0.053,0.0832,180816,42.86,129.08,5.704,0.106,0.068,-1.0,2.497,12276
8542,0312991509,en,Blood Is The Sky,Steve Hamilton,male,United States,,2003,4.13,3453,972.65,707.45,0.039,0.0677,93250,6.33,182.09,40.91,0.062,0.074,0.997,2.262,5685
